second,sad,angry,happy,neutral,class
69,0.14274892,0.0017092824,0.0069548488,0.97626483,3
70,1.8179417e-05,0.0,0.0,1.0,3
71,1.0,6.2584877e-07,0.00014600158,2.9802322e-08,0
72,0.9999985,2.655387e-05,5.2124262e-05,0.00014519691,0
73,0.19237775,0.03428337,0.986676,0.00022062659,2
74,0.8205949,0.005161613,0.55315083,0.021360368,0
75,0.058858305,0.032841057,0.91158164,0.104132235,2
76,1.0,0.0,0.0,0.0,0
77,1.0,1.4901161e-07,4.172325e-07,0.0,0
78,1.1026859e-06,6.854534e-07,1.0,0.0,2
79,0.9999993,6.3478947e-06,0.0010090768,3.3974648e-06,0
80,0.9869122,0.00087299943,0.0008801818,0.1731216,0
81,0.9998249,5.6624413e-06,0.4795893,5.9604645e-08,0
82,0.0054059625,8.940697e-08,1.7881393e-07,0.9999995,3
83,0.9999428,0.00038060546,0.00083887577,0.0012073219,0
84,1.0,0.0,0.0,0.0,0
85,0.65223455,0.015681624,0.012717545,0.6623851,3
86,1.0,1.1920929e-07,1.5199184e-06,2.3841858e-07,0
87,1.0,0.0,0.0,0.0,0
88,0.9999914,0.00018024445,0.00013828278,0.00024268031,0
89,0.991197,0.027918905,0.0007213354,0.01165995,0
90,0.9993967,0.0013882518,0.0036126673,0.0045565963,0
91,0.0073799193,5.7518482e-05,0.00021708012,0.9999567,3
92,0.9815555,0.058360666,0.14058194,0.006806612,0
93,0.029334605,0.00013703108,0.00025224686,0.9996135,3
94,1.0,0.0,0.0,0.0,0
95,0.9997214,0.0016232431,0.0028939247,0.001378417,0
96,0.076518476,0.012079805,0.9923277,0.0011833906,2
97,1.0,7.748604e-07,1.013279e-06,0.0,0
98,0.99949443,0.005035132,0.0030311644,0.0029816031,0
99,0.9949807,0.00011959672,0.00025042892,0.081784904,0
100,0.009788603,2.6077032e-05,0.00015035272,0.9999411,3
101,3.5762787e-07,1.0,0.0013802946,0.0,1
102,0.00048565865,2.464652e-05,0.0001437068,0.999998,3
103,0.045088857,0.0009389818,0.002156049,0.998299,3
104,1.0,2.3841858e-07,9.536743e-07,1.4901161e-07,0
105,0.9999888,4.929304e-05,6.4373016e-05,0.0005942881,0
106,0.5600493,0.9583027,0.00042560697,0.0002604723,1
107,1.0,3.2782555e-07,3.2782555e-07,0.0,0
108,1.0,2.9802322e-07,9.834766e-07,4.082918e-06,0
109,0.9970535,0.062365383,0.0055444837,0.0013301075,0
110,0.9999397,4.9203634e-05,0.00025969744,0.0021073818,0
111,1.0,2.9802322e-08,6.2584877e-07,0.0,0
112,1.0,5.662441e-07,2.115965e-06,0.0,0
113,0.05521199,0.00033944845,0.00048696995,0.99879885,3
114,0.9999999,0.00012117624,2.6226044e-06,1.7285347e-06,0
115,0.9987425,0.019579649,0.0075527728,0.0020467043,0
116,0.9999579,0.00071918964,0.001282543,0.0004236102,0
117,0.9431429,0.011933029,0.004877448,0.14904758,0
118,0.99991983,0.00040379167,0.0025833845,0.0009018481,0
119,1.0,0.0,0.0,0.0,0
120,0.27980563,0.0009803176,0.004219055,0.94880676,3
121,0.9423959,0.029893994,0.04506156,0.052385896,0
122,1.0,0.0,0.0,0.0,0
123,1.0,5.9604645e-08,2.682209e-07,0.0,0
124,0.9999623,1.847744e-06,2.9206276e-06,0.011010826,0
125,0.043945253,0.18173647,0.9599873,5.4746866e-05,2
126,1.0,8.940697e-08,0.0,2.9802322e-08,0
127,0.92713165,0.004126072,0.0061700344,0.28149086,0
128,0.11298537,0.005200535,0.011845708,0.9833694,3
129,2.4527311e-05,0.00051900744,0.99999917,2.8908253e-06,2
130,0.98520726,0.001088798,0.0053940415,0.06840581,0
131,0.0015527308,0.99908525,0.015142053,0.0006118417,1
132,0.9953692,0.0010337234,0.0040205717,0.019893825,0
133,0.9999902,0.00033304095,0.0002399981,0.00021702051,0
134,0.13559693,0.00025591254,0.0009432137,0.99507266,3
135,0.9999995,8.547306e-05,0.00014847517,7.2717667e-06,0
136,0.93220615,0.17622533,0.13375452,0.027804226,0
137,0.99999976,1.1265278e-05,1.0669231e-05,2.1100044e-05,0
138,1.0,0.0,0.0,0.0,0
139,0.99999976,1.7881393e-07,0.048909456,0.0,0
140,1.0,2.9802322e-07,6.2584877e-07,0.0,0
141,0.0011003911,0.00021365285,0.0005450249,0.9999876,3
142,0.9472032,0.00800702,0.062016368,0.074475944,0
143,0.7654693,0.023986876,0.47308022,0.063301444,0
144,1.0,0.0,0.0,0.0,0
145,0.028592825,0.011200547,0.9962933,0.002132982,2
146,8.46386e-06,0.99999964,0.0014099181,5.9604645e-08,1
147,0.39493966,0.0019373298,0.0023193955,0.9239527,3
148,0.43652532,0.0013712347,0.0028161705,0.9210857,3
149,1.0,2.9802322e-08,1.9669533e-06,1.4901161e-07,0
150,0.1553474,0.012955636,0.89837706,0.08162585,2
151,0.99799347,0.006405115,0.011113226,0.0058541894,0
Class count,102,6,17,27
