second,sad,angry,happy,neutral,class
110,0.003420949,0.9997461,0.012911141,0.00017210841,1
111,0.9719738,0.0076627135,0.7287293,0.00012201071,0
112,0.17631462,0.08721337,0.87096643,0.023814976,2
113,0.99157214,0.03625697,0.028116733,0.0031900108,0
114,1.0,0.0,0.0,0.0,0
115,0.00096294284,0.0032402575,0.9178796,0.91012466,2
116,6.720424e-05,0.6684066,0.9944141,3.784895e-06,2
117,1.0,1.5437603e-05,1.180172e-05,1.1920929e-07,0
118,5.5730343e-06,5.9604645e-08,0.00057539344,0.9999999,3
119,1.0,0.0,0.0,0.0,0
120,0.04225564,3.6120415e-05,0.99996233,1.001358e-05,2
121,1.0,2.2351742e-06,0.00033417344,0.0,0
122,0.090865254,0.035669327,0.06565642,0.94763106,3
123,1.0,0.0,0.0,0.0,0
124,1.0,0.0,0.0,0.0,0
125,0.98721874,0.0156237185,0.07580459,0.014549851,0
126,0.0025074184,0.99174464,0.14980456,5.632639e-06,1
127,0.9999999,1.692772e-05,2.3245811e-06,1.2814999e-05,0
128,0.0,1.0,0.0,0.0,1
129,0.014321357,4.172325e-07,0.00016966462,0.9999432,3
130,0.9999998,0.0008137822,2.8043985e-05,2.0861626e-07,0
131,0.0010668039,0.14118326,0.997674,5.453825e-06,2
132,0.001878351,0.99782634,0.10835162,8.106232e-06,1
133,1.0,1.1622906e-06,1.6093254e-06,5.9604645e-08,0
134,0.008032918,0.8261564,0.63869697,0.0028135478,1
135,0.0,1.0,4.529953e-06,0.0,1
136,0.9992154,0.0017281473,0.008362353,0.0011940002,0
137,0.17931,0.011043906,0.83381045,0.0881747,2
138,1.0,0.0,0.0,0.0,0
139,0.0,1.0,5.9604645e-08,0.0,1
140,5.930662e-06,1.0,1.4305115e-06,0.0,1
141,0.0,1.0,0.0,0.0,1
142,0.0,1.0,1.1920929e-07,0.0,1
143,0.99971557,0.010704845,0.0063480735,0.00034475327,0
144,0.9999913,9.697676e-05,0.000947088,0.00012278557,0
145,0.03502983,0.012692511,0.010013342,0.9939126,3
146,0.0074995756,0.0028206706,0.99990505,1.0222197e-05,2
147,0.0049268603,0.7688709,0.73558426,0.00012871623,1
148,0.9863602,0.08043766,0.035934627,0.0031377077,0
149,1.04010105e-05,1.0,9.685755e-06,0.0,1
150,0.0150361955,0.02728793,0.9945471,0.003830105,2
151,0.00022858381,0.9999963,0.0014232695,3.0994415e-06,1
152,0.99547744,0.003611803,0.040512174,0.0037465394,0
153,0.0029548705,0.00014278293,0.99998033,4.3809414e-05,2
154,1.0,4.7683716e-07,2.6524067e-06,0.0,0
155,1.4603138e-06,5.4836273e-05,1.0,8.940697e-08,2
156,1.7851591e-05,0.0,1.0,0.0,2
157,0.52617615,0.01696515,0.30523407,0.27775362,0
158,0.9999976,0.0006632209,0.00038260221,5.3048134e-06,0
159,1.0,0.0,0.0,0.0,0
160,7.688999e-05,1.1920929e-07,1.0,0.0,2
161,0.39800987,0.99362195,6.043911e-05,5.662441e-07,1
162,1.7881393e-07,0.0,1.0,0.0,2
163,5.066395e-07,0.0007055104,1.0,0.0,2
164,0.99936193,0.0029714422,0.0070387325,0.002981,0
Class count,73,33,49,10
